"","beta.ff","gamma.mm","gamma.mf","gamma.fm","theta","env.foi","hunt.f","hunt.m","fin.pop4.75","fin.prev4.75","fin.pop9.75","fin.prev9.75","fin.pop14.75","fin.prev14.75","fin.pop24.75","fin.prev24.75","R0","scenario","rate.var","rate.val","trans"
"392",2.25005e-05,2,1,2,0,0,0.05,0.41,2417.07126504528,0.0597722555650431,2472.13762079396,0.174202417753221,1936.95425581589,0.201842186269714,1743.06268390762,0.0355294956000611,NA,"equal","am",0.41,"Dens. Dep."
"393",2.25005e-05,2,1,2,0,0,0.05,0.42,2418.66415635969,0.0587690539652502,2481.54340878141,0.172040462361378,1949.03510065994,0.203275670585074,1741.76454535151,0.0354607930993333,NA,"equal","am",0.42,"Dens. Dep."
"394",2.25005e-05,2,1,2,0,0,0.05,0.43,2420.20905145042,0.0577987421828955,2490.66438071162,0.16991828956628,1960.97695702523,0.204660405931899,1740.47690849571,0.0353991062724689,NA,"equal","am",0.43,"Dens. Dep."
"395",2.25005e-05,2,1,2,0,0,0.05,0.44,2421.70862531845,0.0568594813102222,2499.51555750464,0.167835382618697,1972.78255263019,0.20599857855918,1739.19761993276,0.0353438514157375,NA,"equal","am",0.44,"Dens. Dep."
"396",2.25005e-05,2,1,2,0,0,0.05,0.45,2423.16536274991,0.0559495670587522,2508.11097462666,0.165791160075168,1984.45459911988,0.207292265222197,1737.92471003855,0.0352944894119113,NA,"equal","am",0.45,"Dens. Dep."
"397",2.25005e-05,2,1,2,0,0,0.05,0.46,2424.58157464787,0.055067417817114,2516.46375678398,0.163784987538229,1995.99579230035,0.208543438655743,1736.65637907023,0.0352505223261425,NA,"equal","am",0.46,"Dens. Dep."
"398",2.25005e-05,2,1,2,0,0,0.05,0.47,2425.95941272459,0.0542115639434612,2524.58618631985,0.161816187850314,2007.40881186875,0.209753972775109,1735.39098415051,0.0352114902638997,NA,"equal","am",0.47,"Dens. Dep."
"399",2.25005e-05,2,1,2,0,0,0.05,0.48,2427.3008827425,0.0533806381476295,2532.48976588926,0.159884049935761,2018.69632076993,0.21092564761747,1734.12702710678,0.0351769684729646,NA,"equal","am",0.48,"Dens. Dep."
"400",2.25005e-05,2,1,2,0,0,0.05,0.49,2428.607856468,0.0525733668371148,2540.18527593058,0.157987836460594,2029.86096428501,0.212060154035751,1732.86314312963,0.0351465646718382,NA,"equal","am",0.49,"Dens. Dep."
"401",1.4809e-05,4,2,1,0,0,0,0.05,2831.25710571572,0.158264774888649,2235.45970565331,0.37528660490141,1643.96202793133,0.124877170818665,2632.25246459351,0.180939556528498,NA,"male.dominated","af",0,"Dens. Dep."
"402",1.4809e-05,4,2,1,0,0,0.01,0.05,2714.34386124842,0.15595537892634,2140.08307312166,0.346838673687237,1617.64872619705,0.119843997235677,2482.29623712027,0.149151827370769,NA,"male.dominated","af",0.01,"Dens. Dep."
"403",1.4809e-05,4,2,1,0,0,0.02,0.05,2600.95621040536,0.154188259209422,2038.02040977428,0.318555208035651,1582.46455219192,0.112664880457961,2335.04666539146,0.119936470435271,NA,"male.dominated","af",0.02,"Dens. Dep."
"404",1.4809e-05,4,2,1,0,0,0.03,0.05,2490.99652846014,0.152981177947144,1930.81642682483,0.290939167348887,1537.32924346137,0.103464758927132,2188.42132433985,0.0929317205046861,NA,"male.dominated","af",0.03,"Dens. Dep."
"405",1.4809e-05,4,2,1,0,0,0.04,0.05,2384.36658042253,0.152359272403205,1819.97626469852,0.264443711394449,1481.56028428041,0.0925643177917529,2039.25317099447,0.0681305440424977,NA,"male.dominated","af",0.04,"Dens. Dep."
"406",1.4809e-05,4,2,1,0,0,0.05,0.05,2280.96748623382,0.152356416771702,1706.91452533656,0.239445823045814,1415.02945273505,0.0804824033647788,1883.67928938648,0.0461198815635003,NA,"male.dominated","af",0.05,"Dens. Dep."
"407",1.4809e-05,4,2,1,0,0,0.06,0.05,2180.69974558612,0.15301691472289,1592.91669343707,0.216230117823759,1338.26801140966,0.0678907092639365,1718.28505436657,0.0280292413236139,NA,"male.dominated","af",0.06,"Dens. Dep."
"408",1.4809e-05,4,2,1,0,0,0.07,0.05,2083.46337945118,0.154397604890245,1479.11325195629,0.19498395652246,1252.48304599023,0.0555189904172415,1541.96833817377,0.0149084805254913,NA,"male.dominated","af",0.07,"Dens. Dep."
"409",1.4809e-05,4,2,1,0,0,0.08,0.05,1989.15828639509,0.156570472253713,1366.46554369269,0.17580283856037,1159.4662499618,0.044032971550162,1357.50030100207,0.00683766845279467,NA,"male.dominated","af",0.08,"Dens. Dep."
"410",1.4809e-05,4,2,1,0,0,0.09,0.05,1897.6849830521,0.159625858631836,1255.76163268546,0.158703580267871,1061.40739637725,0.0339255237814932,1171.279537759,0.00270607719412636,NA,"male.dominated","af",0.09,"Dens. Dep."
"411",1.4809e-05,4,2,1,0,0,0.1,0.05,1808.94602420174,0.163676336702863,1147.62007739531,0.143642248734085,960.654196375898,0.0254588726457566,991.112939229268,0.000937558979882038,NA,"male.dominated","af",0.1,"Dens. Dep."
"412",1.4809e-05,4,2,1,0,0,0.11,0.05,1722.84862533873,0.16886121132833,1042.49958287066,0.130534170966391,859.473583574031,0.0186710482431752,823.673129707501,0.000290600422168828,NA,"male.dominated","af",0.11,"Dens. Dep."
"413",1.4809e-05,4,2,1,0,0,0.12,0.05,1639.30943091455,0.175351340847748,940.712884184501,0.11927433821786,759.861454851703,0.0134308587880234,673.171493809753,8.23939469904003e-05,NA,"male.dominated","af",0.12,"Dens. Dep."
"414",1.4809e-05,4,2,1,0,0,0.13,0.05,1558.26317038041,0.183353298165964,842.443912028518,0.10975798938391,663.425629392074,0.00951112311176328,541.35139741197,2.17685753114082e-05,NA,"male.dominated","af",0.13,"Dens. Dep."
"415",1.4809e-05,4,2,1,0,0,0.14,0.05,1479.67851472956,0.193110257073264,747.768423133155,0.101903178648455,571.343064135513,0.00665390291167172,428.116480647885,5.42829370242159e-06,NA,"male.dominated","af",0.14,"Dens. Dep."
"416",1.4809e-05,4,2,1,0,0,0.15,0.05,1403.58765915194,0.204892976695488,656.680285659251,0.0956804379973991,484.376918203514,0.00461490824473071,332.232184142234,1.28623127260868e-06,NA,"male.dominated","af",0.15,"Dens. Dep."
"417",1.4809e-05,4,2,1,0,0,0.16,0.05,1330.14305213151,0.218964062207545,569.129794968055,0.0911615028918684,402.93497193951,0.00318647502345689,251.876725674363,2.8996737238552e-07,NA,"male.dominated","af",0.16,"Dens. Dep."
"418",1.4809e-05,4,2,1,0,0,0.17,0.05,1259.73037445211,0.235471264525992,485.090718383746,0.0886162759701514,327.157206354882,0.00220491355953804,185.016338905644,6.20542062983721e-08,NA,"male.dominated","af",0.17,"Dens. Dep."
"419",1.4809e-05,4,2,1,0,0,0.18,0.05,1193.20522284807,0.254145474940547,404.702841804503,0.0887371946850034,257.038603903151,0.00154958457673954,129.649067631555,1.26039321052039e-08,NA,"male.dominated","af",0.18,"Dens. Dep."
"420",1.4809e-05,4,2,1,0,0,0.19,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.19,"Dens. Dep."
"421",1.4809e-05,4,2,1,0,0,0.2,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.2,"Dens. Dep."
"422",1.4809e-05,4,2,1,0,0,0.21,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.21,"Dens. Dep."
"423",1.4809e-05,4,2,1,0,0,0.22,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.22,"Dens. Dep."
"424",1.4809e-05,4,2,1,0,0,0.23,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.23,"Dens. Dep."
"425",1.4809e-05,4,2,1,0,0,0.24,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.24,"Dens. Dep."
"426",1.4809e-05,4,2,1,0,0,0.25,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.25,"Dens. Dep."
"427",1.4809e-05,4,2,1,0,0,0.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.26,"Dens. Dep."
"428",1.4809e-05,4,2,1,0,0,0.27,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.27,"Dens. Dep."
"429",1.4809e-05,4,2,1,0,0,0.28,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.28,"Dens. Dep."
"430",1.4809e-05,4,2,1,0,0,0.29,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.29,"Dens. Dep."
"431",1.4809e-05,4,2,1,0,0,0.3,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.3,"Dens. Dep."
"432",1.4809e-05,4,2,1,0,0,0.31,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.31,"Dens. Dep."
"433",1.4809e-05,4,2,1,0,0,0.32,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.32,"Dens. Dep."
"434",1.4809e-05,4,2,1,0,0,0.33,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.33,"Dens. Dep."
"435",1.4809e-05,4,2,1,0,0,0.34,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.34,"Dens. Dep."
"436",1.4809e-05,4,2,1,0,0,0.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.35,"Dens. Dep."
"437",1.4809e-05,4,2,1,0,0,0.36,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.36,"Dens. Dep."
"438",1.4809e-05,4,2,1,0,0,0.37,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.37,"Dens. Dep."
"439",1.4809e-05,4,2,1,0,0,0.38,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.38,"Dens. Dep."
"440",1.4809e-05,4,2,1,0,0,0.39,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.39,"Dens. Dep."
"441",1.4809e-05,4,2,1,0,0,0.4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.4,"Dens. Dep."
"442",1.4809e-05,4,2,1,0,0,0.41,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.41,"Dens. Dep."
"443",1.4809e-05,4,2,1,0,0,0.42,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.42,"Dens. Dep."
"444",1.4809e-05,4,2,1,0,0,0.43,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.43,"Dens. Dep."
"445",1.4809e-05,4,2,1,0,0,0.44,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.44,"Dens. Dep."
"446",1.4809e-05,4,2,1,0,0,0.45,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.45,"Dens. Dep."
"447",1.4809e-05,4,2,1,0,0,0.46,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.46,"Dens. Dep."
"448",1.4809e-05,4,2,1,0,0,0.47,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.47,"Dens. Dep."
"449",1.4809e-05,4,2,1,0,0,0.48,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.48,"Dens. Dep."
"450",1.4809e-05,4,2,1,0,0,0.49,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male.dominated","af",0.49,"Dens. Dep."
"451",1.4809e-05,4,2,1,0,0,0.05,0,2193.97361996117,0.255673508663739,1184.24907378551,0.223252663646288,1125.90534923735,0.0336220075616149,1784.42355213862,0.0254200825056339,NA,"male.dominated","am",0,"Dens. Dep."
"452",1.4809e-05,4,2,1,0,0,0.05,0.01,2216.15096138399,0.228234588676163,1298.06949740584,0.232536369381747,1189.11183506981,0.0423185262172345,1818.49136192328,0.0320753650136717,NA,"male.dominated","am",0.01,"Dens. Dep."
"453",1.4809e-05,4,2,1,0,0,0.05,0.02,2235.51967903608,0.204782389229687,1407.744381764,0.238541843847801,1248.36390956849,0.0515092197022582,1842.34377284909,0.037373185116171,NA,"male.dominated","am",0.02,"Dens. Dep."
"454",1.4809e-05,4,2,1,0,0,0.05,0.03,2252.54046066093,0.184666657995314,1512.73640810412,0.241491494903398,1305.08059267664,0.0610308383993281,1859.70197102293,0.0413141787562103,NA,"male.dominated","am",0.03,"Dens. Dep."
"455",1.4809e-05,4,2,1,0,0,0.05,0.04,2267.5879945933,0.167342361950852,1612.57822320232,0.241680202301288,1360.3578215308,0.0707346168922467,1872.97554833903,0.0441321533176383,NA,"male.dominated","am",0.04,"Dens. Dep."
"456",1.4809e-05,4,2,1,0,0,0.05,0.05,2280.96748623382,0.152356416771702,1706.91452533656,0.239445823045814,1415.02945273505,0.0804824033647788,1883.67928938648,0.0461198815635003,NA,"male.dominated","am",0.05,"Dens. Dep."
"457",1.4809e-05,4,2,1,0,0,0.05,0.06,2292.92847415215,0.139333877976041,1795.52054768958,0.235146216687283,1469.71512124617,0.0901435595611435,1892.75458312518,0.0475444068048339,NA,"male.dominated","am",0.06,"Dens. Dep."
"458",1.4809e-05,4,2,1,0,0,0.05,0.07,2303.67599064999,0.127965050347157,1878.30280010154,0.2291413299979,1524.85748531361,0.0995933201242706,1900.78719155435,0.0486193592631945,NA,"male.dominated","am",0.07,"Dens. Dep."
"459",1.4809e-05,4,2,1,0,0,0.05,0.08,2313.37943285863,0.117994134714924,1955.28777320595,0.221779356594009,1580.75139259087,0.108712626331217,1908.1452312951,0.0495043160746275,NA,"male.dominated","am",0.08,"Dens. Dep."
"460",1.4809e-05,4,2,1,0,0,0.05,0.09,2322.17956705298,0.109209567014799,2026.60361857176,0.213386346174796,1637.56721133196,0.11738913344401,1915.06377521825,0.0503138487083184,NA,"male.dominated","am",0.09,"Dens. Dep."
"461",1.4809e-05,4,2,1,0,0,0.05,0.1,2330.194050716,0.101435970174671,2092.4588109184,0.204258852147657,1695.37015868839,0.12551898154215,1921.69610674902,0.0511282397960732,NA,"male.dominated","am",0.1,"Dens. Dep."
"462",1.4809e-05,4,2,1,0,0,0.05,0.11,2337.52179248451,0.0945275375823664,2153.12069482266,0.194659292419284,1754.13702208802,0.133008920267481,1928.14482104516,0.0520028659424698,NA,"male.dominated","am",0.11,"Dens. Dep."
"463",1.4809e-05,4,2,1,0,0,0.05,0.12,2344.24640572772,0.0883626368868541,2208.89579008049,0.184813697558048,1813.77125806073,0.139778432917985,1934.48089929522,0.0529755085302618,NA,"male.dominated","am",0.12,"Dens. Dep."
"464",1.4809e-05,4,2,1,0,0,0.05,0.13,2350.43895592354,0.082839428825358,2260.11287901844,0.174911480335608,1874.11708927303,0.145761583831322,1940.75559939929,0.0540717255337382,NA,"male.dominated","am",0.13,"Dens. Dep."
"465",1.4809e-05,4,2,1,0,0,0.05,0.14,2356.16015693857,0.0778723175067931,2307.10926353356,0.165106819682796,1934.97291679074,0.150908397403721,1947.00800974593,0.0553086689998813,NA,"male.dominated","am",0.14,"Dens. Dep."
"466",1.4809e-05,4,2,1,0,0,0.05,0.15,2361.4621359156,0.0733890753812976,2350.22015149147,0.155521234450979,1996.1041268863,0.155185657087881,1953.26993582455,0.0566977421577315,NA,"male.dominated","am",0.15,"Dens. Dep."
"467",1.4809e-05,4,2,1,0,0,0.05,0.16,2366.38985910197,0.0693285126419662,2389.77087764574,0.146246936929022,2057.25520245379,0.158577082397859,1959.56910528772,0.0582464224922832,NA,"male.dominated","am",0.16,"Dens. Dep."
"468",1.4809e-05,4,2,1,0,0,0.05,0.17,2370.98228995659,0.0656385846702639,2426.07154055651,0.137350600011708,2118.16094692863,0.161082898422028,1965.93128104201,0.0599594981706877,NA,"male.dominated","am",0.17,"Dens. Dep."
"469",1.4809e-05,4,2,1,0,0,0.05,0.18,2375.27333481793,0.062274851553458,2459.41360270086,0.128877235842006,2178.55658802202,0.162718854870519,1972.38164215358,0.06183989709736,NA,"male.dominated","am",0.18,"Dens. Dep."
"470",1.4809e-05,4,2,1,0,0,0.05,0.19,2379.29261913846,0.0591992206520859,2490.06802169242,0.120853956362876,2238.18653997614,0.163514780981524,1978.94565810916,0.0638892353461965,NA,"male.dominated","am",0.19,"Dens. Dep."
"471",1.4809e-05,4,2,1,0,0,0.05,0.2,2383.0661278879,0.0563789170064832,2518.28453054967,0.113293457582459,2296.81165358496,0.163512780226138,1985.64960270084,0.0661081733649915,NA,"male.dominated","am",0.2,"Dens. Dep."
"472",1.4809e-05,4,2,1,0,0,0.05,0.21,2386.61673650399,0.0537856374931042,2544.29174671057,0.106197132510926,2354.21485830027,0.162765176542745,1992.52080628041,0.0684966411674088,NA,"male.dominated","am",0.21,"Dens. Dep."
"473",1.4809e-05,4,2,1,0,0,0.05,0.22,2389.96465319983,0.0513948535319787,2568.29785204638,0.0995577689368573,2410.20518580486,0.161332323636053,1999.58771603699,0.0710539747920426,NA,"male.dominated","am",0.22,"Dens. Dep."
"474",1.4809e-05,4,2,1,0,0,0.05,0.23,2393.12778912435,0.0491852342229494,2590.49164341252,0.0933618264620576,2464.62024670867,0.159280382354085,2006.87981561126,0.07377899324311,NA,"male.dominated","am",0.23,"Dens. Dep."
"475",1.4809e-05,4,2,1,0,0,0.05,0.24,2396.12206951844,0.0471381674080277,2611.04380251285,0.0875913133660629,2517.32730178961,0.156679159779528,2014.42744332818,0.0766700361594145,NA,"male.dominated","am",0.24,"Dens. Dep."
"476",1.4809e-05,4,2,1,0,0,0.05,0.25,2398.96169638834,0.0452373606168345,2630.10827432481,0.082225299824629,2568.22312042035,0.153600088779527,2022.26154002102,0.0797249763142566,NA,"male.dominated","am",0.25,"Dens. Dep."
"477",1.4809e-05,4,2,1,0,0,0.05,0.26,2401.65937116036,0.0434685073922622,2647.82367547674,0.0772411120378508,2617.2328491227,0.150114409624844,2030.41335133412,0.0829412168362022,NA,"male.dominated","am",0.26,"Dens. Dep."
"478",1.4809e-05,4,2,1,0,0,0.05,0.27,2404.22648415774,0.0418190073070957,2664.31467878788,0.0726152541499198,2664.30812329214,0.146291597155153,2038.914104662,0.0863156801407458,NA,"male.dominated","am",0.27,"Dens. Dep."
"479",1.4809e-05,4,2,1,0,0,0.05,0.28,2406.67327645425,0.0402777302222498,2679.69333888072,0.0683241033780116,2709.42464798512,0.142198059017668,2047.79467701555,0.0898447935513232,NA,"male.dominated","am",0.28,"Dens. Dep."
"480",1.4809e-05,4,2,1,0,0,0.05,0.29,2409.00897863445,0.0388348171244058,2694.06033753861,0.0643444200305281,2752.57945345775,0.137896113810697,2057.08526682807,0.0935244751745611,NA,"male.dominated","am",0.29,"Dens. Dep."
"481",1.4809e-05,4,2,1,0,0,0.05,0.3,2411.2419301715,0.0374815113101849,2707.50613737952,0.0606537092062603,2793.78800246285,0.133443243399121,2066.81507987636,0.097350122581887,NA,"male.dominated","am",0.3,"Dens. Dep."
"482",1.4809e-05,4,2,1,0,0,0.05,0.31,2413.37968247462,0.0362100148303571,2720.11203935299,0.0572304657007996,2833.08129342582,0.128891601852161,2077.01203702049,0.101316606104458,NA,"male.dominated","am",0.31,"Dens. Dep."
"483",1.4809e-05,4,2,1,0,0,0.05,0.32,2415.42908812745,0.0350133660295604,2731.95114428166,0.0540543285015646,2870.50307008567,0.124287754707937,2087.7025093178,0.105418267981613,NA,"male.dominated","am",0.32,"Dens. Dep."
"484",1.4809e-05,4,2,1,0,0,0.05,0.33,2417.39637840737,0.0338853347607992,2743.08922174527,0.0511061665174202,2906.10721663577,0.119672616624725,2098.91108422373,0.109648928156206,NA,"male.dominated","am",0.33,"Dens. Dep."
"485",1.4809e-05,4,2,1,0,0,0.05,0.34,2419.28723082591,0.0328203324558117,2753.58549149703,0.0483681130057188,2939.9553895423,0.115081552715526,2110.660365034,0.114001897145421,NA,"male.dominated","am",0.34,"Dens. Dep."
"486",1.4809e-05,4,2,1,0,0,0.05,0.35,2421.10682814362,0.0318133347209068,2763.49332365324,0.0458235625744205,2972.11491394051,0.110544608573781,2122.97080443578,0.118469996109661,NA,"male.dominated","am",0.35,"Dens. Dep."
"487",1.4809e-05,4,2,1,0,0,0.05,0.36,2422.85991007814,0.0308598145256238,2772.86086436391,0.0434571416354064,3002.65695405453,0.106086835667094,2135.86057199848,0.123045583981089,NA,"male.dominated","am",0.36,"Dens. Dep."
"488",1.4809e-05,4,2,1,0,0,0.05,0.37,2424.55081873068,0.0299556843764157,2781.73159374455,0.0412546607189348,3031.65495323718,0.101728681849124,2149.34545462507,0.127720591290018,NA,"male.dominated","am",0.37,"Dens. Dep."
"489",1.4809e-05,4,2,1,0,0,0.05,0.38,2426.1835385962,0.0290972461337281,2790.14482266431,0.0392030550645733,3059.18332947747,0.0974864206871565,2163.43878837741,0.132486560137971,NA,"male.dominated","am",0.38,"Dens. Dep."
"490",1.4809e-05,4,2,1,0,0,0.05,0.39,2427.76173189027,0.0282811473495689,2798.13613464147,0.0372903183121817,3085.31640593092,0.0933725976608526,2178.15141965547,0.137334689609956,NA,"male.dominated","am",0.39,"Dens. Dep."
"491",1.4809e-05,4,2,1,0,0,0.05,0.4,2429.28876981502,0.0275043431829709,2805.73777866266,0.0355054328614731,3110.12755250265,0.0893964756831372,2193.49169342457,0.142255885794848,NA,"male.dominated","am",0.4,"Dens. Dep."
"492",1.4809e-05,4,2,1,0,0,0.05,0.41,2430.76776029443,0.0267640630998268,2812.97901826589,0.0338382994899727,3133.68851310573,0.0855644665523772,2209.46546601924,0.147240815492112,NA,"male.dominated","am",0.41,"Dens. Dep."
"493",1.4809e-05,4,2,1,0,0,0.05,0.42,2432.20157263245,0.0260577816871873,2819.88644173974,0.0322796680639844,3156.06889334689,0.0818805386847506,2226.07613998285,0.152279962625066,NA,"male.dominated","am",0.42,"Dens. Dep."
"494",1.4809e-05,4,2,1,0,0,0.05,0.43,2433.592859482,0.02538319301491,2826.48423781477,0.0308210706006517,3177.3357845723,0.0783465946967783,2243.32471840667,0.157363686354531,NA,"male.dominated","am",0.43,"Dens. Dep."
"495",1.4809e-05,4,2,1,0,0,0.05,0.44,2434.94407645872,0.0247381880633096,2832.79444076971,0.029454757503906,3197.55350204917,0.0749628150746084,2261.20987629218,0.162482279890603,NA,"male.dominated","am",0.44,"Dens. Dep."
"496",1.4809e-05,4,2,1,0,0,0.05,0.45,2436.25749968687,0.0241208348071226,2838.8371484527,0.0281736374724211,3216.78341726466,0.0717279662904099,2279.72804655812,0.167626029031673,NA,"male.dominated","am",0.45,"Dens. Dep."
"497",1.4809e-05,4,2,1,0,0,0.05,0.46,2437.53524152572,0.0235293606062755,2844.63071632976,0.0269712213389569,3235.08386667203,0.0686396733499773,2298.87351843934,0.172785269515701,NA,"male.dominated","am",0.46,"Dens. Dep."
"498",1.4809e-05,4,2,1,0,0,0.05,0.47,2438.77926469136,0.0229621366044705,2850.19193032059,0.0258415699278791,3252.51012155169,0.0656946579404039,2318.63854616402,0.177950442345118,NA,"male.dominated","am",0.47,"Dens. Dep."
"499",1.4809e-05,4,2,1,0,0,0.05,0.48,2439.99139496061,0.0224176638792558,2855.53616086387,0.0247792458955085,3269.11440587925,0.0628889441610839,2339.01346594497,0.183112146339746,NA,"male.dominated","am",0.48,"Dens. Dep."
"500",1.4809e-05,4,2,1,0,0,0.05,0.49,2441.17333261933,0.0218945611232564,2860.6775003704,0.0237792694341405,3284.94595114204,0.0602180343346973,2359.98681947084,0.188261187276708,NA,"male.dominated","am",0.49,"Dens. Dep."
"501",3.7863e-05,0.5,0.5,2,0,0,0,0.05,2717.57953578183,0.303811337823227,1236.31599500352,0.384267477882409,1036.83569405604,0.0531873744001762,2227.00084538807,0.0621835811836606,NA,"female.dominated","af",0,"Dens. Dep."
"502",3.7863e-05,0.5,0.5,2,0,0,0.01,0.05,2613.24346822784,0.279583059686089,1284.04484481547,0.374586854682283,1041.8700777103,0.0582583490105121,2068.91821761759,0.0454663448640959,NA,"female.dominated","af",0.01,"Dens. Dep."
"503",3.7863e-05,0.5,0.5,2,0,0,0.02,0.05,2511.51807499824,0.256681985941516,1328.09850803499,0.359931271056521,1050.33112489171,0.0632831189124822,1923.28246207376,0.033799849390986,NA,"female.dominated","af",0.02,"Dens. Dep."
"504",3.7863e-05,0.5,0.5,2,0,0,0.03,0.05,2412.38812764888,0.23512697177052,1366.51953080712,0.339765036125878,1062.5969209791,0.0678676665953425,1790.30416320611,0.0255681611420548,NA,"female.dominated","af",0.03,"Dens. Dep."
"505",3.7863e-05,0.5,0.5,2,0,0,0.04,0.05,2315.83326372368,0.214913072769105,1397.16973824295,0.313851764249171,1078.8170849782,0.0713969853531477,1669.96164606474,0.0196398092261935,NA,"female.dominated","af",0.04,"Dens. Dep."
"506",3.7863e-05,0.5,0.5,2,0,0,0.05,0.05,2221.8282340867,0.196014628427415,1417.91891726774,0.28246569441292,1098.59033160567,0.072999365469363,1561.98175320915,0.0152132735777366,NA,"female.dominated","af",0.05,"Dens. Dep."
"507",3.7863e-05,0.5,0.5,2,0,0,0.06,0.05,2130.34314471747,0.178388393836661,1426.90587676342,0.2465796503572,1120.45602273466,0.0716106615180993,1465.58000633809,0.0116998744206933,NA,"female.dominated","af",0.06,"Dens. Dep."
"508",3.7863e-05,0.5,0.5,2,0,0,0.07,0.05,2041.34369665762,0.161976518495167,1422.82276247679,0.207921843612842,1141.28020160003,0.066259807584745,1378.77234830114,0.00866260006975934,NA,"female.dominated","af",0.07,"Dens. Dep."
"509",3.7863e-05,0.5,0.5,2,0,0,0.08,0.05,1954.79143230944,0.14670921502402,1405.14632486477,0.168797429686928,1155.89503796802,0.0566485453047535,1297.13897577421,0.00584798876969425,NA,"female.dominated","af",0.08,"Dens. Dep."
"510",3.7863e-05,0.5,0.5,2,0,0,0.09,0.05,1870.64400335272,0.132507000708939,1374.24287734412,0.131664615854073,1157.6582882888,0.0437982288160753,1212.73537341092,0.00331531306970499,NA,"female.dominated","af",0.09,"Dens. Dep."
"511",3.7863e-05,0.5,0.5,2,0,0,0.1,0.05,1788.85548681731,0.119282427657809,1331.31255985876,0.0986061317704559,1140.39439436507,0.0300914946915856,1115.7322166716,0.00143390532545547,NA,"female.dominated","af",0.1,"Dens. Dep."
"512",3.7863e-05,0.5,0.5,2,0,0,0.11,0.05,1709.37679411106,0.106941241873961,1278.19452700003,0.0709244334255523,1101.01521726664,0.0182171955366243,1000.74293038551,0.000441409919790575,NA,"female.dominated","af",0.11,"Dens. Dep."
"513",3.7863e-05,0.5,0.5,2,0,0,0.12,0.05,1632.15624780972,0.0953829292008243,1217.09722314943,0.0490210009581547,1040.97891796341,0.0097403946785965,872.144849894532,9.6124216141456e-05,NA,"female.dominated","af",0.12,"Dens. Dep."
"514",3.7863e-05,0.5,0.5,2,0,0,0.13,0.05,1557.1404509739,0.0845006223545274,1150.32774028949,0.0325511747334433,965.446652067517,0.0046438896844171,740.785411467931,1.5554864352469e-05,NA,"female.dominated","af",0.13,"Dens. Dep."
"515",3.7863e-05,0.5,0.5,2,0,0,0.14,0.05,1484.27565808239,0.0741803711623403,1080.07475476043,0.0207190821530832,881.009305555638,0.00199431174050209,616.741470070913,1.99458243006792e-06,NA,"female.dominated","af",0.14,"Dens. Dep."
"516",3.7863e-05,0.5,0.5,2,0,0,0.15,0.05,1413.51000103728,0.0642998471821638,1008.26835821846,0.012566295399493,793.670754818199,0.000774493256326687,505.922323991773,2.12281586815184e-07,NA,"female.dominated","af",0.15,"Dens. Dep."
